"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1,979548130E-1	1,284945726E0	9,499505997E0	7,058826685E-1	9,611970144E0
1,991508540E-1	1,251446247E0	9,528220177E0	6,484549642E-1	9,631904863E0
2,003468960E-1	1,222732425E0	9,571290970E0	6,077769399E-1	9,668199327E0
2,015429380E-1	1,191625714E0	9,600004196E0	5,862415433E-1	9,691425672E0
2,027389790E-1	1,158126116E0	9,626325607E0	5,718846321E-1	9,712592488E0
2,039349690E-1	1,131805062E0	9,652647018E0	5,647061467E-1	9,735166675E0
2,051310100E-1	1,100698471E0	9,674181938E0	5,575276613E-1	9,752546867E0
2,063270520E-1	1,069591761E0	9,678967476E0	5,527420044E-1	9,753561486E0
2,075230940E-1	1,031306505E0	9,671789169E0	5,599204898E-1	9,742720862E0
2,087191350E-1	9,930213690E-1	9,655039787E0	5,647061467E-1	9,722385395E0
2,099151250E-1	9,547362328E-1	9,635896683E0	5,670989752E-1	9,699671510E0
2,111111670E-1	9,068797827E-1	9,626325607E0	5,838487148E-1	9,686560533E0
2,123072080E-1	8,638089895E-1	9,616754532E0	6,173482537E-1	9,675187469E0
2,135032500E-1	8,327022791E-1	9,604789734E0	6,675975323E-1	9,663905286E0
2,146992920E-1	8,159525394E-1	9,614361763E0	7,178468108E-1	9,675589631E0
2,158953330E-1	7,968099117E-1	9,628718376E0	7,776673436E-1	9,692878319E0
2,170913230E-1	7,680960894E-1	9,640682220E0	8,398807645E-1	9,707632305E0
2,182873650E-1	7,393822074E-1	9,662218094E0	9,092726111E-1	9,733032478E0
2,194834060E-1	7,154539824E-1	9,674181938E0	9,810572863E-1	9,750084306E0
2,206794480E-1	6,867401004E-1	9,671789169E0	1,055234790E0	9,753391111E0
2,218754900E-1	6,460621357E-1	9,676574707E0	1,127019525E0	9,763384011E0
2,230715310E-1	6,053841114E-1	9,664610863E0	1,186840057E0	9,756012627E0
2,242675210E-1	5,718846321E-1	9,638289452E0	1,244267821E0	9,735084899E0
2,254635630E-1	5,335994363E-1	9,623932838E0	1,294517040E0	9,725255061E0
2,266596040E-1	4,809573591E-1	9,590433121E0	1,349551916E0	9,696856078E0
2,278556460E-1	4,307080805E-1	9,549755096E0	1,414158225E0	9,663497055E0
2,290516880E-1	3,996013701E-1	9,518648148E0	1,478764415E0	9,641114459E0
2,302476770E-1	3,756731451E-1	9,487542152E0	1,543370605E0	9,619593506E0
2,314437190E-1	3,493520916E-1	9,454042435E0	1,603191137E0	9,595373211E0
2,326397600E-1	3,230310678E-1	9,420542717E0	1,667797327E0	9,572487768E0
2,338358020E-1	2,895315289E-1	9,377471924E0	1,741974831E0	9,542289269E0
2,350318440E-1	2,632105052E-1	9,324830055E0	1,806581140E0	9,501866698E0
2,362278850E-1	2,440679073E-1	9,279366493E0	1,868794441E0	9,468822753E0
2,374238750E-1	2,201396823E-1	9,238688469E0	1,933400750E0	9,441391029E0
2,386199170E-1	2,033899277E-1	9,190832138E0	2,000399828E0	9,408207179E0
2,398159580E-1	1,986042857E-1	9,142974854E0	2,067398787E0	9,375903721E0
2,410120000E-1	2,057827413E-1	9,111868858E0	2,127219439E0	9,359143292E0
2,422080420E-1	2,105683982E-1	9,075976372E0	2,184647083E0	9,337578328E0
2,434040310E-1	2,105683982E-1	9,030512810E0	2,244467735E0	9,307638587E0
2,446000730E-1	2,105683982E-1	8,985049248E0	2,306680918E0	9,278805197E0
2,457961150E-1	2,129612118E-1	8,939585686E0	2,354537487E0	9,246912538E0
2,469921560E-1	2,105683982E-1	8,901300430E0	2,392822742E0	9,219711985E0
2,481881980E-1	2,105683982E-1	8,860622406E0	2,431107759E0	9,190497996E0
2,493841880E-1	2,153540403E-1	8,817551613E0	2,459821701E0	9,156763435E0
2,505802290E-1	2,177468538E-1	8,774480820E0	2,481357098E0	9,121187444E0
2,517762710E-1	2,177468538E-1	8,733802795E0	2,505285263E0	9,088629116E0
2,529723130E-1	2,177468538E-1	8,702695847E0	2,531606436E0	9,066055362E0
2,541683540E-1	2,273181528E-1	8,676374435E0	2,550748825E0	9,046406273E0
2,553643960E-1	2,368894368E-1	8,645268440E0	2,553141832E0	9,017500553E0
2,565603850E-1	2,392822653E-1	8,609375954E0	2,555534601E0	8,983839236E0
