"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.413714590E-1	9.978070259E-1	1.100698411E-1	9.686145782E0	9.738026204E0
1.425673970E-1	9.643075466E-1	1.148554832E-1	9.628718376E0	9.677566760E0
1.437633870E-1	9.236295223E-1	1.292124242E-1	9.614361763E0	9.659489606E0
1.449593760E-1	8.949156404E-1	1.531406492E-1	9.621540070E0	9.664282662E0
1.461553140E-1	8.709874153E-1	1.770688742E-1	9.643074989E0	9.683948973E0
1.473513030E-1	8.494520187E-1	1.986042857E-1	9.669396400E0	9.708668248E0
1.485472930E-1	8.374879360E-1	2.105683982E-1	9.693324089E0	9.731713980E0
1.497432300E-1	8.303094506E-1	2.249253243E-1	9.707681656E0	9.745721539E0
1.509392200E-1	8.327022791E-1	2.321037948E-1	9.707681656E0	9.746094007E0
1.521352090E-1	8.566305041E-1	2.273181528E-1	9.710074425E0	9.750437667E0
1.533311470E-1	8.925228715E-1	2.249253243E-1	9.712467194E0	9.755983162E0
1.545271370E-1	9.116654396E-1	2.249253243E-1	9.717252731E0	9.762516372E0
1.557230740E-1	9.284151793E-1	2.273181528E-1	9.724431038E0	9.771294044E0
1.569190640E-1	9.379864931E-1	2.201396823E-1	9.738788605E0	9.786331469E0
1.581150530E-1	9.355936646E-1	2.081755698E-1	9.757930756E0	9.804890882E0
1.593109910E-1	9.451649189E-1	2.009970993E-1	9.784252167E0	9.831852675E0
1.605069800E-1	9.595218897E-1	2.009970993E-1	9.815358162E0	9.864194743E0
1.617029700E-1	9.786644578E-1	2.153540403E-1	9.834501266E0	9.885422431E0
1.628989070E-1	9.762716293E-1	2.249253243E-1	9.851250648E0	9.902062262E0
1.640948970E-1	9.643075466E-1	2.297109663E-1	9.856036186E0	9.905761227E0
1.652908340E-1	9.547362328E-1	2.344966233E-1	9.853643417E0	9.902565250E0
1.664868240E-1	9.355936646E-1	2.392822653E-1	9.856036186E0	9.903233856E0
1.676828140E-1	9.212366939E-1	2.392822653E-1	9.865608215E0	9.911415565E0
1.688787510E-1	9.164510965E-1	2.321037948E-1	9.868000984E0	9.913183051E0
1.700747410E-1	9.116654396E-1	2.297109663E-1	9.870393753E0	9.915068020E0
1.712707300E-1	9.020941257E-1	2.225325108E-1	9.872786522E0	9.916411056E0
1.724666680E-1	8.853443861E-1	2.105683982E-1	9.879964828E0	9.921788082E0
1.736626570E-1	8.685946465E-1	2.033899277E-1	9.887143135E0	9.927306961E0
1.748585950E-1	8.638089895E-1	2.081755698E-1	9.894321442E0	9.934138102E0
1.760545840E-1	8.614161611E-1	2.105683982E-1	9.901499748E0	9.941130425E0
1.772505740E-1	8.590233326E-1	2.057827413E-1	9.901499748E0	9.940823149E0
1.784465120E-1	8.542376757E-1	2.057827413E-1	9.896714211E0	9.935643950E0
1.796425010E-1	8.374879360E-1	2.177468538E-1	9.903892517E0	9.941623948E0
1.808384910E-1	8.279166222E-1	2.344966233E-1	9.918250084E0	9.955506985E0
1.820344280E-1	8.279166222E-1	2.416750938E-1	9.923035622E0	9.960446212E0
1.832304180E-1	8.327022791E-1	2.488535494E-1	9.918250084E0	9.956254612E0
1.844264070E-1	8.303094506E-1	2.584248483E-1	9.913464546E0	9.951531364E0
1.856223450E-1	8.279166222E-1	2.703889608E-1	9.906285286E0	9.944498192E0
1.868183340E-1	8.518448472E-1	2.823530734E-1	9.894321442E0	9.934936321E0
1.880142720E-1	8.709874153E-1	2.991028428E-1	9.887143135E0	9.929938618E0
1.892102620E-1	8.829515576E-1	3.134597540E-1	9.882357597E0	9.926673771E0
1.904062510E-1	8.973084688E-1	3.134597540E-1	9.879964828E0	9.925579304E0
1.916021890E-1	9.020941257E-1	3.110669553E-1	9.879964828E0	9.925937813E0
1.927981780E-1	9.020941257E-1	3.110669553E-1	9.877572060E0	9.923556130E0
1.939941680E-1	9.020941257E-1	3.062812984E-1	9.875179291E0	9.921025555E0
1.951901050E-1	9.068797827E-1	3.062812984E-1	9.872786522E0	9.919080244E0
1.963860950E-1	9.116654396E-1	3.062812984E-1	9.875179291E0	9.921900429E0
1.975820320E-1	9.020941257E-1	2.967100143E-1	9.884750366E0	9.930261852E0
1.987780220E-1	8.997012973E-1	2.967100143E-1	9.896714211E0	9.941954105E0
1.999740120E-1	8.901300430E-1	3.038884699E-1	9.884750366E0	9.929399252E0
2.011699490E-1	8.685946465E-1	2.919243574E-1	9.877572060E0	9.919985196E0
2.023659390E-1	8.566305041E-1	2.751746178E-1	9.870393753E0	9.911317255E0
2.035619280E-1	8.398807645E-1	2.632105052E-1	9.851250648E0	9.890491333E0
2.047578660E-1	8.231309652E-1	2.656033039E-1	9.832108498E0	9.870078379E0
2.059538550E-1	8.159525394E-1	2.656033039E-1	9.810572624E0	9.848028172E0
2.071498450E-1	8.183453679E-1	2.608176768E-1	9.791430473E0	9.829029744E0
2.083457820E-1	8.159525394E-1	2.584248483E-1	9.774680138E0	9.812081010E0
2.095417720E-1	8.111668825E-1	2.512463629E-1	9.755537987E0	9.792427577E0
2.107377090E-1	8.111668825E-1	2.416750938E-1	9.743574142E0	9.780267667E0
2.119336990E-1	8.135597110E-1	2.297109663E-1	9.734002113E0	9.770641927E0
2.131296890E-1	8.135597110E-1	2.105683982E-1	9.712467194E0	9.748755687E0
2.143256260E-1	8.207381964E-1	1.890329868E-1	9.688538551E0	9.725077065E0
2.155216160E-1	8.422735929E-1	1.770688742E-1	9.676574707E0	9.714776181E0
2.167176050E-1	8.518448472E-1	1.698904037E-1	9.669396400E0	9.708332974E0
2.179135430E-1	8.614161611E-1	1.722832322E-1	9.650253296E0	9.690155210E0
2.191095320E-1	8.638089895E-1	1.698904037E-1	9.633503914E0	9.673645971E0
2.203054700E-1	8.566305041E-1	1.507478207E-1	9.631111145E0	9.670307266E0
