"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1,891297980E-1	6,221339107E-1	1,046620655E1	2,306680918E0	1,073542300E1
1,903257880E-1	6,388836503E-1	1,047338486E1	2,333002090E0	1,074908654E1
1,915217250E-1	6,675975323E-1	1,046620655E1	2,361716032E0	1,075011017E1
1,927177150E-1	7,010970116E-1	1,044706345E1	2,380858421E0	1,073783770E1
1,939137050E-1	7,274180651E-1	1,043031406E1	2,383251429E0	1,072382748E1
1,951096940E-1	7,657032609E-1	1,042074299E1	2,385644197E0	1,071771823E1
1,963056840E-1	7,968099117E-1	1,040877819E1	2,388036966E0	1,070888836E1
1,975016730E-1	8,183453679E-1	1,040399265E1	2,383251429E0	1,070479517E1
1,986976630E-1	8,327022791E-1	1,039920712E1	2,376072884E0	1,069965532E1
1,998936000E-1	8,398807645E-1	1,038963604E1	2,366501570E0	1,068879163E1
2,010895900E-1	8,398807645E-1	1,037527943E1	2,347358942E0	1,067060996E1
2,022855800E-1	8,494520187E-1	1,035135078E1	2,325823545E0	1,064337761E1
2,034815690E-1	8,638089895E-1	1,034417248E1	2,311466694E0	1,063442281E1
2,046775590E-1	8,733802438E-1	1,035613632E1	2,301895380E0	1,064476749E1
2,058735480E-1	8,829515576E-1	1,035852909E1	2,294716835E0	1,064633523E1
2,070695380E-1	8,901300430E-1	1,036092186E1	2,285145521E0	1,064720261E1
2,082655280E-1	8,877372146E-1	1,036331463E1	2,275574446E0	1,064728165E1
2,094614650E-1	8,973084688E-1	1,034895802E1	2,261217356E0	1,063104879E1
2,106574550E-1	9,140582681E-1	1,033220863E1	2,246860504E0	1,061312489E1
2,118534440E-1	9,308080077E-1	1,032742214E1	2,246860504E0	1,060992148E1
2,130494340E-1	9,499505758E-1	1,032024384E1	2,237289190E0	1,060260826E1
2,142454230E-1	9,667003751E-1	1,030588722E1	2,222932339E0	1,058712658E1
2,154414130E-1	9,786644578E-1	1,028913784E1	2,218146563E0	1,057091840E1
2,166374030E-1	9,858429432E-1	1,026999474E1	2,213361025E0	1,055194983E1
2,178333920E-1	9,906286001E-1	1,025803089E1	2,201396942E0	1,053824897E1
2,190293300E-1	1,000199914E0	1,024845982E1	2,187039852E0	1,052684529E1
2,202253190E-1	1,016949654E0	1,024128056E1	2,175075769E0	1,051898135E1
2,214213090E-1	1,028913736E0	1,022692394E1	2,160718918E0	1,050320632E1
2,226172980E-1	1,021735311E0	1,020299530E1	2,148754835E0	1,047674584E1
2,238132880E-1	1,004985452E0	1,017906761E1	2,143969059E0	1,045083808E1
2,250092780E-1	9,906286001E-1	1,016231823E1	2,151147604E0	1,043462950E1
2,262052670E-1	9,906286001E-1	1,015035343E1	2,160718918E0	1,042495688E1
2,274012570E-1	9,834501147E-1	1,014556789E1	2,163111687E0	1,042011392E1
2,285972460E-1	9,690931439E-1	1,012642574E1	2,172683001E0	1,040212436E1
