"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2,533947660E-1	2,057827413E-1	7,178467698E-3	9,793823242E0	9,795987534E0
2,546147140E-1	1,890329868E-1	2,392822644E-3	9,832108498E0	9,833925803E0
2,558347140E-1	1,698904037E-1	0,000000000E0	9,860821724E0	9,862285122E0
2,570547140E-1	1,435693651E-1	-1,914258115E-2	9,889535904E0	9,890596493E0
2,582747140E-1	1,268195957E-1	-4,546362907E-2	9,918250084E0	9,919165029E0
2,594946620E-1	1,220339537E-1	-7,417750359E-2	9,939785004E0	9,940810858E0
2,607146100E-1	1,244267747E-1	-1,124626622E-1	9,963713646E0	9,965125162E0
2,619345580E-1	1,220339537E-1	-1,435693651E-1	9,987641335E0	9,989418595E0
2,631545060E-1	1,124626622E-1	-1,603191197E-1	1,000678444E1	1,000870046E1
2,643745060E-1	9,810572863E-2	-1,674975902E-1	1,001635551E1	1,001823627E1
2,655945060E-1	9,332008660E-2	-1,674975902E-1	1,001874828E1	1,002058288E1
2,668145060E-1	1,076770201E-1	-1,674975902E-1	1,003071213E1	1,003268835E1
2,680344540E-1	1,220339537E-1	-1,794617027E-1	1,003310490E1	1,003545179E1
2,692543500E-1	1,244267747E-1	-1,842473447E-1	1,002114105E1	1,002360699E1
2,704503910E-1	1,244267747E-1	-1,914258152E-1	1,001874828E1	1,002134936E1
2,716464330E-1	1,292124242E-1	-2,105683982E-1	1,001156998E1	1,001461773E1
2,728424750E-1	1,268195957E-1	-2,201396823E-1	9,992427826E0	9,995656984E0
2,740385160E-1	1,124626622E-1	-2,225325108E-1	9,966106415E0	9,969224927E0
2,752345580E-1	1,100698411E-1	-2,201396823E-1	9,944570541E0	9,947615800E0
2,764306000E-1	1,124626622E-1	-2,081755698E-1	9,932606697E0	9,935424536E0
2,776266410E-1	1,028913707E-1	-1,962114573E-1	9,918250084E0	9,920724283E0
2,788226830E-1	9,332008660E-2	-1,746760458E-1	9,901499748E0	9,903480076E0
2,800187250E-1	8,614161611E-2	-1,483550072E-1	9,884750366E0	9,886238890E0
2,812147660E-1	8,135596663E-2	-1,196411327E-1	9,870393753E0	9,871454079E0
2,824107560E-1	7,657032460E-2	-9,092725813E-2	9,844072342E0	9,844790046E0
2,836067460E-1	7,896314561E-2	-6,699903309E-2	9,812965393E0	9,813511800E0
2,848028910E-1	8,135596663E-2	-5,024927482E-2	9,793823242E0	9,794290045E0
2,859989330E-1	8,853443712E-2	-2,392822690E-2	9,772287369E0	9,772717704E0
2,871949750E-1	9,092725813E-2	7,178467698E-3	9,748359680E0	9,748786373E0
2,883910160E-1	9,810572863E-2	3,349951655E-2	9,717252731E0	9,717805699E0
2,895870580E-1	1,052841991E-1	4,307080805E-2	9,683753014E0	9,684421113E0
2,907831000E-1	1,196411327E-1	4,546362907E-2	9,662218094E0	9,663065737E0
2,919791410E-1	1,363908947E-1	5,264209956E-2	9,647860527E0	9,648968153E0
2,931751830E-1	1,483550072E-1	5,982056633E-2	9,631111145E0	9,632439442E0
2,943712250E-1	1,603191197E-1	6,460621208E-2	9,611968994E0	9,613522982E0
2,955672660E-1	1,746760458E-1	6,939185411E-2	9,602396965E0	9,604236275E0
2,967633080E-1	1,866401732E-1	8,135596663E-2	9,592825890E0	9,594986289E0
2,979593500E-1	1,938186288E-1	8,853443712E-2	9,585647583E0	9,588015623E0
2,991553910E-1	2,105683982E-1	9,092725813E-2	9,578469276E0	9,581214980E0
3,003514330E-1	2,129612118E-1	9,092725813E-2	9,578469276E0	9,581267866E0
3,015474750E-1	2,153540403E-1	8,853443712E-2	9,580862045E0	9,583691003E0
3,027435160E-1	2,297109663E-1	8,614161611E-2	9,580862045E0	9,584002558E0
3,039395580E-1	2,201396823E-1	9,092725813E-2	9,583254814E0	9,586214168E0
3,051356000E-1	2,081755698E-1	9,092725813E-2	9,583254814E0	9,585946884E0
3,063316410E-1	2,105683982E-1	1,004985496E-1	9,590433121E0	9,593270894E0
3,075276830E-1	2,177468538E-1	1,076770201E-1	9,611968994E0	9,615038012E0
3,087237250E-1	2,249253243E-1	1,052841991E-1	9,635896683E0	9,639096485E0
3,099197660E-1	2,368894368E-1	1,076770201E-1	9,652647018E0	9,656153759E0
3,111158080E-1	2,368894368E-1	1,076770201E-1	9,667003632E0	9,670505166E0
3,123118500E-1	2,273181528E-1	1,076770201E-1	9,690931320E0	9,694195054E0
3,135078910E-1	2,153540403E-1	1,052841991E-1	9,719645500E0	9,722601029E0
3,147039330E-1	2,081755698E-1	1,076770201E-1	9,748359680E0	9,751176742E0
3,158999750E-1	2,201396823E-1	1,124626622E-1	9,777072906E0	9,780197541E0
3,170960160E-1	2,273181528E-1	1,076770201E-1	9,803394318E0	9,806620622E0
3,182920580E-1	2,153540403E-1	9,092725813E-2	9,829715729E0	9,832494924E0
3,194881000E-1	1,938186288E-1	7,178468257E-2	9,863214493E0	9,865379812E0
