"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1,766391170E-1	1,052841991E-1	9,432506561E0	1,600798368E0	9,567957996E0
1,778350540E-1	9,571290761E-2	9,444471359E0	1,596012712E0	9,578854670E0
1,790310960E-1	9,571290761E-2	9,456435204E0	1,588834286E0	9,589458906E0
1,802270850E-1	7,657032460E-2	9,475577354E0	1,572084427E0	9,605408823E0
1,814230230E-1	4,546362907E-2	9,504291534E0	1,548156261E0	9,629663147E0
1,826189600E-1	2,392822690E-2	9,530612946E0	1,524227977E0	9,651757695E0
1,838149500E-1	1,196411345E-2	9,559326172E0	1,500299811E0	9,676350527E0
1,850109390E-1	-7,178467698E-3	9,580862045E0	1,466800332E0	9,692495668E0
1,862068770E-1	-1,674975827E-2	9,595218658E0	1,438086390E0	9,702401462E0
1,874028140E-1	-1,674975827E-2	9,621540070E0	1,414158225E0	9,724924542E0
1,885988560E-1	-2,153540403E-2	9,647860527E0	1,390229940E0	9,747533832E0
1,897947940E-1	-2,632104978E-2	9,659825325E0	1,375872970E0	9,757353357E0
1,909907830E-1	-3,349951655E-2	9,667003632E0	1,354337573E0	9,761470775E0
1,921867210E-1	-4,307080805E-2	9,676574707E0	1,339980721E0	9,769007191E0
1,933827100E-1	-4,546362907E-2	9,688538551E0	1,337587833E0	9,780541264E0
1,945786480E-1	-5,503492057E-2	9,702896118E0	1,328016520E0	9,793510596E0
1,957745850E-1	-7,417750359E-2	9,714859962E0	1,316052437E0	9,803876805E0
1,969705230E-1	-8,135596663E-2	9,717252731E0	1,304088354E0	9,804706312E0
1,981665640E-1	-8,853443712E-2	9,722038269E0	1,294517040E0	9,808243513E0
1,993625540E-1	-1,028913707E-1	9,736394882E0	1,292124271E0	9,822298971E0
2,005584920E-1	-1,100698411E-1	9,734002113E0	1,287338614E0	9,819376417E0
2,017544810E-1	-1,052841991E-1	9,724431038E0	1,280160069E0	9,808896654E0
2,029504190E-1	-1,052841991E-1	9,726823807E0	1,272981644E0	9,810334775E0
2,041464080E-1	-1,076770201E-1	9,714859962E0	1,265803218E0	9,797568893E0
2,053423460E-1	-1,076770201E-1	9,712467194E0	1,256231904E0	9,793964056E0
2,065383350E-1	-1,100698411E-1	9,717252731E0	1,239482164E0	9,796603087E0
2,077343250E-1	-1,196411327E-1	9,722038269E0	1,225125194E0	9,799656823E0
2,089302620E-1	-1,363908947E-1	9,724431038E0	1,213161111E0	9,800761265E0
2,101262520E-1	-1,459621787E-1	9,724431038E0	1,203589797E0	9,799718994E0
2,113221890E-1	-1,387837082E-1	9,726823807E0	1,203589797E0	9,801989119E0
2,125181270E-1	-1,316052526E-1	9,734002113E0	1,201196909E0	9,808720156E0
2,137140640E-1	-1,292124242E-1	9,734002113E0	1,191625714E0	9,807520830E0
2,149101060E-1	-1,268195957E-1	9,729216576E0	1,170090318E0	9,800145394E0
2,161060440E-1	-1,196411327E-1	9,717252731E0	1,150947690E0	9,785907992E0
2,173020330E-1	-1,028913707E-1	9,712467194E0	1,143769264E0	9,780123402E0
2,184980230E-1	-8,374879509E-2	9,705288887E0	1,138983607E0	9,772253062E0
2,196939600E-1	-6,460621208E-2	9,688538551E0	1,141376376E0	9,755751804E0
