"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3.080325540E-1	4.498506486E-1	8.709874153E-1	9.738788605E0	9.788002256E0
3.092286470E-1	4.498506486E-1	8.662018180E-1	9.745966911E0	9.794720120E0
3.104247410E-1	4.498506486E-1	8.638089895E-1	9.755537987E0	9.804032486E0
3.116208350E-1	4.378865361E-1	8.662018180E-1	9.772287369E0	9.820369170E0
3.128169290E-1	4.259224236E-1	8.733802438E-1	9.786644936E0	9.834765989E0
3.140130220E-1	4.354937077E-1	8.757730722E-1	9.805787086E0	9.854445374E0
3.152091160E-1	4.474578202E-1	8.805587292E-1	9.820143700E0	9.869692217E0
3.164052100E-1	4.522434771E-1	8.781659007E-1	9.834501266E0	9.883982733E0
3.176013040E-1	4.426721931E-1	8.781659007E-1	9.846465111E0	9.895453966E0
3.187973970E-1	4.331009090E-1	8.757730722E-1	9.856036186E0	9.904342693E0
3.199934910E-1	4.235295951E-1	8.733802438E-1	9.863214493E0	9.910861239E0
3.211895850E-1	4.235295951E-1	8.805587292E-1	9.863214493E0	9.911496412E0
3.223856790E-1	4.283152521E-1	8.853443861E-1	9.868000984E0	9.916891250E0
3.235817720E-1	4.331009090E-1	8.853443861E-1	9.870393753E0	9.919480023E0
3.247778660E-1	4.354937077E-1	8.901300430E-1	9.865608215E0	9.915251470E0
3.259739600E-1	4.307080805E-1	8.973084688E-1	9.872786522E0	9.922831534E0
3.271700540E-1	4.259224236E-1	9.044869542E-1	9.877572060E0	9.928037890E0
3.283661470E-1	4.259224236E-1	9.164510965E-1	9.865608215E0	9.917233383E0
3.295622410E-1	4.187439680E-1	9.188438654E-1	9.858428955E0	9.910007166E0
3.307583350E-1	4.067798555E-1	9.236295223E-1	9.858428955E0	9.909953724E0
3.319544290E-1	3.996013701E-1	9.236295223E-1	9.848857880E0	9.900140114E0
3.331505220E-1	3.972085714E-1	9.236295223E-1	9.846465111E0	9.897663427E0
3.343466160E-1	3.972085714E-1	9.379864931E-1	9.848857880E0	9.901393581E0
3.355427100E-1	3.996013701E-1	9.427721500E-1	9.853643417E0	9.906704254E0
3.367388040E-1	3.996013701E-1	9.427721500E-1	9.853643417E0	9.906704254E0
3.379348970E-1	3.900300860E-1	9.379864931E-1	9.851250648E0	9.903488348E0
3.391309910E-1	3.876372576E-1	9.332008362E-1	9.851250648E0	9.902942279E0
3.403270850E-1	3.804588020E-1	9.427721500E-1	9.853643417E0	9.905950576E0
3.415231790E-1	3.637090325E-1	9.427721500E-1	9.853643417E0	9.905321407E0
3.427192720E-1	3.637090325E-1	9.379864931E-1	9.848857880E0	9.900106285E0
3.439153660E-1	3.661018610E-1	9.332008362E-1	9.836894035E0	9.887839938E0
3.451114600E-1	3.661018610E-1	9.379864931E-1	9.820143700E0	9.871629628E0
3.463075540E-1	3.493520916E-1	9.379864931E-1	9.808179855E0	9.859120530E0
3.475036470E-1	3.278166950E-1	9.308080077E-1	9.801001549E0	9.850558293E0
3.486997410E-1	3.158525825E-1	9.188438654E-1	9.801001549E0	9.849044028E0
3.498958350E-1	3.062812984E-1	9.044869542E-1	9.808179855E0	9.854557167E0
3.510919290E-1	2.991028428E-1	9.020941257E-1	9.812965393E0	9.858880572E0
3.522880220E-1	2.991028428E-1	9.020941257E-1	9.808179855E0	9.854117332E0
3.534841160E-1	3.086741269E-1	9.020941257E-1	9.803394318E0	9.849649419E0
3.546802100E-1	3.134597540E-1	8.997012973E-1	9.798608780E0	9.844818610E0
3.558763040E-1	3.062812984E-1	8.949156404E-1	9.791430473E0	9.837011383E0
3.570723970E-1	2.967100143E-1	8.925228715E-1	9.784252167E0	9.829355237E0
3.582684910E-1	2.847459018E-1	8.925228715E-1	9.779465675E0	9.824236673E0
3.594645850E-1	2.847459018E-1	8.973084688E-1	9.777072906E0	9.822290839E0
3.606606790E-1	2.847459018E-1	8.973084688E-1	9.774680138E0	9.819909089E0
3.618567720E-1	2.799602449E-1	9.020941257E-1	9.774680138E0	9.820209944E0
3.630528660E-1	2.823530734E-1	9.188438654E-1	9.781859398E0	9.828976070E0
3.642489600E-1	2.919243574E-1	9.140582681E-1	9.789037704E0	9.835953514E0
3.654450540E-1	3.086741269E-1	9.044869542E-1	9.801001549E0	9.847487381E0
3.666411470E-1	3.230310678E-1	9.068797827E-1	9.808179855E0	9.855311872E0
3.678372410E-1	3.397808075E-1	9.068797827E-1	9.815358162E0	9.863018695E0
3.690333350E-1	3.421736360E-1	9.116654396E-1	9.805787086E0	9.854018320E0
3.702294290E-1	3.445664644E-1	9.116654396E-1	9.798608780E0	9.846958614E0
3.714255220E-1	3.445664644E-1	9.140582681E-1	9.808179855E0	9.856704350E0
3.726216160E-1	3.349951804E-1	9.140582681E-1	9.810572624E0	9.858755474E0
3.738177100E-1	3.397808075E-1	9.044869542E-1	9.803394318E0	9.850892741E0
3.750138040E-1	3.421736360E-1	9.020941257E-1	9.803394318E0	9.850756151E0
3.762098970E-1	3.373879790E-1	9.044869542E-1	9.805787086E0	9.853191751E0
3.774059910E-1	3.397808075E-1	9.092726111E-1	9.808179855E0	9.856095563E0
3.786020850E-1	3.397808075E-1	9.068797827E-1	9.803394318E0	9.851112733E0
3.797981790E-1	3.326023519E-1	9.068797827E-1	9.803394318E0	9.850867749E0
3.809942720E-1	3.397808075E-1	9.116654396E-1	9.805787086E0	9.853935521E0
3.821903660E-1	3.517449200E-1	9.068797827E-1	9.801001549E0	9.849151577E0
3.833864600E-1	3.421736360E-1	8.949156404E-1	9.798608780E0	9.845338533E0
3.845825540E-1	3.349951804E-1	8.829515576E-1	9.796216011E0	9.841629609E0
3.857786470E-1	3.326023519E-1	8.709874153E-1	9.796216011E0	9.840482282E0
3.869747410E-1	3.373879790E-1	8.542376757E-1	9.798608780E0	9.841559159E0
3.881708350E-1	3.493520916E-1	8.422735929E-1	9.789037704E0	9.831415507E0
3.893669290E-1	3.493520916E-1	8.374879360E-1	9.779465675E0	9.821475542E0
3.905630220E-1	3.565305769E-1	8.279166222E-1	9.774680138E0	9.816156670E0
3.917591160E-1	3.732803464E-1	8.159525394E-1	9.769894600E0	9.811012040E0
3.929552100E-1	3.780659735E-1	8.087740541E-1	9.769894600E0	9.810600891E0
3.941513040E-1	3.756731451E-1	7.848458290E-1	9.767501831E0	9.806181994E0
3.953473970E-1	3.684946895E-1	7.728816867E-1	9.762716293E0	9.800192032E0
3.965434910E-1	3.780659735E-1	7.824530005E-1	9.753145218E0	9.791782689E0
3.977395850E-1	3.852444589E-1	7.848458290E-1	9.750752449E0	9.789870765E0
3.989356790E-1	3.756731451E-1	7.872386575E-1	9.745966911E0	9.784924428E0
4.001317720E-1	3.756731451E-1	7.944171429E-1	9.743574142E0	9.783121484E0
4.013278660E-1	3.708875179E-1	8.063812256E-1	9.743574142E0	9.783917687E0
4.025239600E-1	3.589234054E-1	8.231309652E-1	9.745966911E0	9.787248931E0
4.037200540E-1	3.541377485E-1	8.446664214E-1	9.753145218E0	9.796056173E0
4.049161470E-1	3.541377485E-1	8.638089895E-1	9.760323524E0	9.804870974E0
4.061122410E-1	3.445664644E-1	8.709874153E-1	9.765109062E0	9.809928650E0
4.073083350E-1	3.182454109E-1	8.685946465E-1	9.762716293E0	9.806445137E0
4.085044290E-1	2.991028428E-1	8.733802438E-1	9.757930756E0	9.801503364E0
4.097005220E-1	2.943171859E-1	8.757730722E-1	9.750752449E0	9.794425680E0
4.108966160E-1	2.967100143E-1	8.805587292E-1	9.745966911E0	9.790162999E0
4.120927100E-1	2.991028428E-1	9.020941257E-1	9.750752449E0	9.796959204E0
4.132888040E-1	2.871387303E-1	9.212366939E-1	9.745966911E0	9.793620206E0
4.144848970E-1	2.823530734E-1	9.427721500E-1	9.743574142E0	9.793149629E0
4.156809910E-1	2.775674164E-1	9.547362328E-1	9.753145218E0	9.803693518E0
