"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1,778320930E-1	-1,435693651E-1	9,970891953E0	2,297109663E-1	9,974570949E0
1,790280820E-1	-1,339980662E-1	9,963713646E0	2,392822653E-1	9,967487201E0
1,802241240E-1	-1,220339537E-1	9,956535339E0	2,392822653E-1	9,960157843E0
1,814201140E-1	-1,124626622E-1	9,954142570E0	2,297109663E-1	9,957427845E0
1,826161550E-1	-1,052841991E-1	9,946963310E0	2,201396823E-1	9,949956047E0
1,838121450E-1	-1,052841991E-1	9,932606697E0	2,129612118E-1	9,935447299E0
1,850081340E-1	-1,004985496E-1	9,918250084E0	2,057827413E-1	9,920893671E0
1,862041760E-1	-1,004985496E-1	9,901499748E0	2,033899277E-1	9,904098378E0
1,874001660E-1	-1,172483116E-1	9,884750366E0	2,009970993E-1	9,887488903E0
1,885962070E-1	-1,339980662E-1	9,865608215E0	2,009970993E-1	9,868565284E0
1,897921970E-1	-1,363908947E-1	9,844072342E0	2,033899277E-1	9,847117863E0
1,909881860E-1	-1,316052526E-1	9,817750931E0	1,890329868E-1	9,820452472E0
1,921842280E-1	-1,387837082E-1	9,793823242E0	1,722832322E-1	9,796321561E0
1,933802180E-1	-1,459621787E-1	9,781859398E0	1,674975902E-1	9,784382131E0
1,945762590E-1	-1,411765367E-1	9,772287369E0	1,651047617E-1	9,774701572E0
1,957722490E-1	-1,387837082E-1	9,760323524E0	1,555334777E-1	9,762549200E0
1,969682390E-1	-1,483550072E-1	9,748359680E0	1,555334777E-1	9,750729015E0
1,981642800E-1	-1,459621787E-1	9,741181374E0	1,603191197E-1	9,743593882E0
1,993602700E-1	-1,316052526E-1	9,743574142E0	1,555334777E-1	9,745704063E0
2,005563110E-1	-1,244267747E-1	9,741181374E0	1,459621787E-1	9,743069410E0
2,017523010E-1	-1,244267747E-1	9,731609344E0	1,363908947E-1	9,733360413E0
2,029483430E-1	-1,172483116E-1	9,729216576E0	1,292124242E-1	9,730780965E0
2,041443320E-1	-1,124626622E-1	9,729216576E0	1,220339537E-1	9,730631804E0
2,053403220E-1	-1,172483116E-1	9,714859962E0	1,172483116E-1	9,716274925E0
2,065363640E-1	-1,316052526E-1	9,714859962E0	1,220339537E-1	9,716517705E0
2,077323530E-1	-1,435693651E-1	9,726823807E0	1,316052526E-1	9,728773482E0
2,089283950E-1	-1,387837082E-1	9,726823807E0	1,387837082E-1	9,728803791E0
2,101243840E-1	-1,316052526E-1	9,726823807E0	1,531406492E-1	9,728919435E0
2,113203740E-1	-1,411765367E-1	9,726823807E0	1,627119333E-1	9,729208979E0
2,125164160E-1	-1,483550072E-1	9,736394882E0	1,842473447E-1	9,739268021E0
2,137124050E-1	-1,483550072E-1	9,741181374E0	2,009970993E-1	9,744384208E0
2,149084470E-1	-1,507478207E-1	9,738788605E0	2,057827413E-1	9,742128871E0
2,161044360E-1	-1,435693651E-1	9,736394882E0	2,201396823E-1	9,739941424E0
2,173004780E-1	-1,292124242E-1	9,722038269E0	2,392822653E-1	9,725840836E0
2,184964680E-1	-1,244267747E-1	9,717252731E0	2,488535494E-1	9,721235043E0
2,196924570E-1	-1,268195957E-1	9,712467194E0	2,536391914E-1	9,716606148E0
2,208884990E-1	-1,292124242E-1	9,705288887E0	2,632105052E-1	9,709717195E0
2,220844890E-1	-1,316052526E-1	9,702896118E0	2,656033039E-1	9,707422837E0
2,232805300E-1	-1,411765367E-1	9,688538551E0	2,608176768E-1	9,693076701E0
2,244765200E-1	-1,459621787E-1	9,676574707E0	2,584248483E-1	9,681125266E0
2,256725610E-1	-1,363908947E-1	9,664610863E0	2,488535494E-1	9,668776225E0
2,268685510E-1	-1,387837082E-1	9,650253296E0	2,464607358E-1	9,654397572E0
2,280645410E-1	-1,627119333E-1	9,645467758E0	2,512463629E-1	9,650111304E0
2,292605820E-1	-1,794617027E-1	9,640682220E0	2,488535494E-1	9,645563139E0
2,304565720E-1	-1,842473447E-1	9,628718376E0	2,512463629E-1	9,633757802E0
2,316526140E-1	-1,914258152E-1	9,621540070E0	2,584248483E-1	9,626913345E0
2,328486030E-1	-2,081755698E-1	9,626325607E0	2,679961324E-1	9,632305212E0
2,340445930E-1	-2,129612118E-1	9,643074989E0	2,703889608E-1	9,649215404E0
2,352406340E-1	-2,033899277E-1	9,664610863E0	2,751746178E-1	9,670666557E0
2,364366240E-1	-1,962114573E-1	9,674181938E0	2,895315289E-1	9,680502240E0
2,376326660E-1	-2,009970993E-1	9,671789169E0	2,991028428E-1	9,678500301E0
2,388286550E-1	-2,201396823E-1	9,671789169E0	2,991028428E-1	9,678916764E0
2,400246970E-1	-2,297109663E-1	9,676574707E0	2,991028428E-1	9,683921091E0
2,412206860E-1	-2,225325108E-1	9,681360245E0	3,014956415E-1	9,688609628E0
2,424166760E-1	-2,201396823E-1	9,678967476E0	3,038884699E-1	9,686238748E0
2,436127180E-1	-2,249253243E-1	9,674181938E0	2,967100143E-1	9,681344143E0
2,448087070E-1	-2,321037948E-1	9,671789169E0	2,967100143E-1	9,679122622E0
2,460047490E-1	-2,392822653E-1	9,664610863E0	2,967100143E-1	9,672124687E0
2,472007390E-1	-2,416750938E-1	9,657432556E0	2,895315289E-1	9,664793786E0
2,483967280E-1	-2,273181528E-1	9,671789169E0	2,799602449E-1	9,678510062E0
2,495927700E-1	-2,225325108E-1	9,681360245E0	2,799602449E-1	9,687963390E0
2,507887590E-1	-2,249253243E-1	9,671789169E0	2,823530734E-1	9,678523668E0
2,519848010E-1	-2,368894368E-1	9,667003632E0	2,823530734E-1	9,674027035E0
2,531807910E-1	-2,440679073E-1	9,667003632E0	2,895315289E-1	9,674417650E0
2,543768320E-1	-2,344966233E-1	9,664610863E0	3,038884699E-1	9,672230353E0
2,555728220E-1	-2,201396823E-1	9,667003632E0	3,134597540E-1	9,674589279E0
2,567688110E-1	-2,105683982E-1	9,676574707E0	3,158525825E-1	9,684017759E0
2,579648530E-1	-1,986042857E-1	9,678967476E0	3,254238665E-1	9,686472823E0
2,591608430E-1	-1,842473447E-1	9,678967476E0	3,326023519E-1	9,686432925E0
2,603568840E-1	-1,866401732E-1	9,688538551E0	3,349951804E-1	9,696124772E0
2,615528740E-1	-1,938186288E-1	9,678967476E0	3,349951804E-1	9,686702165E0
2,627488640E-1	-1,866401732E-1	9,678967476E0	3,373879790E-1	9,686644238E0
2,639449050E-1	-1,818545163E-1	9,695717812E0	3,493520916E-1	9,703713816E0
2,651408950E-1	-1,842473447E-1	9,702896118E0	3,541377485E-1	9,711104660E0
2,663369360E-1	-1,818545163E-1	9,695717812E0	3,493520916E-1	9,703713816E0
2,675329260E-1	-1,866401732E-1	9,683753014E0	3,493520916E-1	9,691849868E0
2,687289160E-1	-1,866401732E-1	9,686145782E0	3,517449200E-1	9,694327164E0
2,699249570E-1	-1,770688742E-1	9,695717812E0	3,517449200E-1	9,703711752E0
2,711209470E-1	-1,722832322E-1	9,695717812E0	3,421736360E-1	9,703283372E0
2,723169890E-1	-1,770688742E-1	9,688538551E0	3,349951804E-1	9,695945257E0
2,735129780E-1	-1,746760458E-1	9,690931320E0	3,254238665E-1	9,697966914E0
2,747090200E-1	-1,651047617E-1	9,695717812E0	3,158525825E-1	9,702266040E0
2,759050090E-1	-1,555334777E-1	9,688538551E0	3,086741269E-1	9,694702143E0
2,771009990E-1	-1,411765367E-1	9,698110580E0	2,967100143E-1	9,703675411E0
2,782970410E-1	-1,363908947E-1	9,712467194E0	2,895315289E-1	9,717738933E0
2,794930300E-1	-1,387837082E-1	9,712467194E0	2,871387303E-1	9,717701814E0
2,806890720E-1	-1,244267747E-1	9,714859962E0	2,823530734E-1	9,719758709E0
2,818850610E-1	-1,052841991E-1	9,712467194E0	2,727817893E-1	9,716867482E0
2,830810510E-1	-9,332008660E-2	9,714859962E0	2,632105052E-1	9,718873006E0
2,842770930E-1	-8,853443712E-2	9,722038269E0	2,560320199E-1	9,725811989E0
2,854730820E-1	-9,332008660E-2	9,724431038E0	2,440679073E-1	9,727941036E0
